Yorktown,Yorktown,40.1830,-85.5123,United States,US,USA,Indiana,,11486,1840010463
Fort Morgan,Fort Morgan,40.2537,-103.7903,United States,US,USA,Colorado,,11483,1840020175
Loyalsock,Loyalsock,41.2743,-76.9839,United States,US,USA,Pennsylvania,,11482,1840152775
Farmington,Farmington,42.4614,-83.3784,United States,US,USA,Michigan,,11481,1840002441
Orono,Orono,44.8867,-68.7166,United States,US,USA,Maine,,11481,1840052945
Ridgefield,Ridgefield,40.8313,-74.0147,United States,US,USA,New Jersey,,11477,1840000897
Stafford,Stafford,41.9876,-72.3122,United States,US,USA,Connecticut,,11472,1840033668
Kennebunk,Kennebunk,43.3972,-70.5707,United States,US,USA,Maine,,11466,1840052870
Ontario,Ontario,44.0259,-116.9760,United States,US,USA,Oregon,,11465,1840020002
New Garden,New Garden,39.8119,-75.7517,United States,US,USA,Pennsylvania,,11465,1840100548
Hartsville,Hartsville,36.3921,-86.1568,United States,US,USA,Tennessee,,11463,1840073881
Fulton,Fulton,43.3171,-76.4167,United States,US,USA,New York,,11461,1840000347
Lanham,Lanham,38.9620,-76.8421,United States,US,USA,Maryland,,11460,1840026687
Lawrenceburg,Lawrenceburg,35.2497,-87.3325,United States,US,USA,Tennessee,,11460,1840014568
Griswold,Griswold,41.5852,-71.9226,United States,US,USA,Connecticut,,11460,1840045021
Maltby,Maltby,47.8027,-122.1044,United States,US,USA,Washington,,11458,1840017326
Moss Bluff,Moss Bluff,30.3039,-93.2051,United States,US,USA,Louisiana,,11453,1840013962
Mack,Mack,39.1492,-84.6794,United States,US,USA,Ohio,,11452,1840034079
Roma,Roma,26.4166,-99.0061,United States,US,USA,Texas,,11451,1840021017
Tucson Mountains,Tucson Mountains,32.2822,-111.0773,United States,US,USA,Arizona,,11451,1840153143
Canton,Canton,44.5802,-75.1978,United States,US,USA,New York,,11448,1840004065
Port Salerno,Port Salerno,27.1461,-80.1894,United States,US,USA,Florida,,11441,1840014193
Town and Country,Town and Country,38.6317,-90.4790,United States,US,USA,Missouri,,11440,1840010738
Healdsburg,Healdsburg,38.6224,-122.8651,United States,US,USA,California,,11439,1840020242
Gloucester City,Gloucester City,39.8924,-75.1172,United States,US,USA,New Jersey,,11438,1840003777
Valley Center,Valley Center,33.2330,-117.0158,United States,US,USA,California,,11435,1840019349
Bridgeton,Bridgeton,38.7673,-90.4275,United States,US,USA,Missouri,,11417,1840006129
Sussex,Sussex,43.1346,-88.2226,United States,US,USA,Wisconsin,,11398,1840003006
Hillsborough,Hillsborough,37.5572,-122.3586,United States,US,USA,California,,11390,1840021554
East Grand Rapids,East Grand Rapids,42.9464,-85.6088,United States,US,USA,Michigan,,11381,1840002927
Catskill,Catskill,42.2063,-73.9435,United States,US,USA,New York,,11374,1840004650
Woods Cross,Woods Cross,40.8731,-111.9170,United States,US,USA,Utah,,11372,1840021355
Ravenna,Ravenna,41.1612,-81.2422,United States,US,USA,Ohio,,11369,1840009317
Snyder,Snyder,32.7133,-100.9116,United States,US,USA,Texas,,11366,1840022059
Hanover,Hanover,41.2012,-75.9290,United States,US,USA,Pennsylvania,,11360,1840148628
Rostraver,Rostraver,40.1690,-79.8087,United States,US,USA,Pennsylvania,,11352,1840144128
Lindon,Lindon,40.3414,-111.7187,United States,US,USA,Utah,,11346,1840020169
Campbellsville,Campbellsville,37.3445,-85.3511,United States,US,USA,Kentucky,,11345,1840013242
Holbrook,Holbrook,42.1471,-71.0057,United States,US,USA,Massachusetts,,11344,1840053551
Woodmere,Woodmere,29.8493,-90.0751,United States,US,USA,Louisiana,,11343,1840031148
Petal,Petal,31.3477,-89.2359,United States,US,USA,Mississippi,,11342,1840014968
Okmulgee,Okmulgee,35.6134,-96.0068,United States,US,USA,Oklahoma,,11330,1840020400
Shiloh,Shiloh,39.8159,-84.2317,United States,US,USA,Ohio,,11327,1840153071
Lakeland Highlands,Lakeland Highlands,27.9572,-81.9496,United States,US,USA,Florida,,11326,1840029047
Lansing,Lansing,39.2428,-94.8972,United States,US,USA,Kansas,,11321,1840001590
Cocoa Beach,Cocoa Beach,28.3327,-80.6274,United States,US,USA,Florida,,11316,1840015093
Abbeville,Abbeville,29.9751,-92.1265,United States,US,USA,Louisiana,,11313,1840014005
Gloucester Point,Gloucester Point,37.2767,-76.5043,United States,US,USA,Virginia,,11313,1840006399
Castle Pines,Castle Pines,39.4625,-104.8706,United States,US,USA,Colorado,,11296,1840022456
Spencer,Spencer,43.1468,-95.1534,United States,US,USA,Iowa,,11292,1840000381
Brooklyn,Brooklyn,41.4349,-81.7497,United States,US,USA,Ohio,,11291,1840000592
Progress,Progress,40.2901,-76.8394,United States,US,USA,Pennsylvania,,11286,1840035164
Cleveland,Cleveland,33.7440,-90.7285,United States,US,USA,Mississippi,,11285,1840014748
Wanaque,Wanaque,41.0440,-74.2900,United States,US,USA,New Jersey,,11285,1840000840
Two Rivers,Two Rivers,44.1565,-87.5824,United States,US,USA,Wisconsin,,11276,1840002206
Burley,Burley,42.5379,-113.7926,United States,US,USA,Idaho,,11274,1840018683
Lowes Island,Lowes Island,39.0471,-77.3524,United States,US,USA,Virginia,,11272,1840024504
Hamilton,Hamilton,39.9432,-77.7327,United States,US,USA,Pennsylvania,,11270,1840147456
Westwood,Westwood,40.9878,-74.0308,United States,US,USA,New Jersey,,11267,1840000923
Celebration,Celebration,28.3102,-81.5510,United States,US,USA,Florida,,11264,1840014138
Laurel,Laurel,27.1507,-82.4534,United States,US,USA,Florida,,11263,1840014184
Norwell,Norwell,42.1608,-70.8177,United States,US,USA,Massachusetts,,11258,1840053572
Groton,Groton,42.6137,-71.5614,United States,US,USA,Massachusetts,,11254,1840053636
Sierra Madre,Sierra Madre,34.1687,-118.0504,United States,US,USA,California,,11253,1840021867
Fort Meade,Fort Meade,39.1061,-76.7437,United States,US,USA,Maryland,,11253,1840073581
Saddlebrooke,Saddlebrooke,32.5576,-110.8740,United States,US,USA,Arizona,,11252,1840075484
Milford,Milford,38.9091,-75.4227,United States,US,USA,Delaware,,11249,1840006069
Lake Elmo,Lake Elmo,44.9944,-92.9031,United States,US,USA,Minnesota,,11237,1840007814
Gold Canyon,Gold Canyon,33.3639,-111.4230,United States,US,USA,Arizona,,11233,1840018032
Hudson,Hudson,28.3595,-82.6894,United States,US,USA,Florida,,11230,1840014115
Bayou Blue,Bayou Blue,29.6341,-90.6733,United States,US,USA,Louisiana,,11229,1840039382
Mapleton,Mapleton,40.1188,-111.5742,United States,US,USA,Utah,,11226,1840020170
Ocean City,Ocean City,39.2681,-74.6020,United States,US,USA,New Jersey,,11211,1840001598
Anderson,Anderson,40.4497,-122.2950,United States,US,USA,California,,11208,1840018733
Woodbury,Woodbury,41.3284,-74.1004,United States,US,USA,New York,,11206,1840004883
Magnolia,Magnolia,33.2775,-93.2261,United States,US,USA,Arkansas,,11205,1840015726
East Windsor,East Windsor,41.9049,-72.5672,United States,US,USA,Connecticut,,11191,1840044807
Willistown,Willistown,40.0010,-75.4915,United States,US,USA,Pennsylvania,,11184,1840104145
Barrington,Barrington,42.1515,-88.1281,United States,US,USA,Illinois,,11174,1840011244
Smithfield,Smithfield,35.5133,-78.3495,United States,US,USA,North Carolina,,11168,1840017795
Pine Castle,Pine Castle,28.4651,-81.3741,United States,US,USA,Florida,,11167,1840014097
Burr Ridge,Burr Ridge,41.7485,-87.9200,United States,US,USA,Illinois,,11167,1840010168
Storm Lake,Storm Lake,42.6431,-95.1960,United States,US,USA,Iowa,,11166,1840000397
Urbana,Urbana,40.1085,-83.7541,United States,US,USA,Ohio,,11166,1840010488
Warren,Warren,41.7282,-71.2629,United States,US,USA,Rhode Island,,11166,1840066117
Taylorville,Taylorville,39.5328,-89.2804,United States,US,USA,Illinois,,11163,1840009547
Waggaman,Waggaman,29.9373,-90.2354,United States,US,USA,Louisiana,,11161,1840013991
Wells,Wells,43.3267,-70.6336,United States,US,USA,Maine,,11156,1840053052
Covington,Covington,30.4810,-90.1122,United States,US,USA,Louisiana,,11155,1840015019
De Witt,De Witt,43.0300,-76.0819,United States,US,USA,New York,,11138,1840153011
Westtown,Westtown,39.9417,-75.5565,United States,US,USA,Pennsylvania,,11137,1840035366
Wimauma,Wimauma,27.6964,-82.3034,United States,US,USA,Florida,,11137,1840014155
Clayton,Clayton,37.9404,-121.9301,United States,US,USA,California,,11136,1840018901
Timonium,Timonium,39.4459,-76.6032,United States,US,USA,Maryland,,11136,1840026624
Four Corners,Four Corners,29.6705,-95.6596,United States,US,USA,Texas,,11133,1840018265
Middle Island,Middle Island,40.8857,-72.9454,United States,US,USA,New York,,11129,1840005045
East Hanover,East Hanover,40.8192,-74.3638,United States,US,USA,New Jersey,,11128,1840081722
Lloyd,Lloyd,41.7286,-73.9961,United States,US,USA,New York,,11128,1840058260
Peru,Peru,40.7593,-86.0756,United States,US,USA,Indiana,,11123,1840009363
Union City,Union City,36.4267,-89.0474,United States,US,USA,Tennessee,,11119,1840015280
Batesville,Batesville,35.7687,-91.6227,United States,US,USA,Arkansas,,11117,1840013398
Pompton Lakes,Pompton Lakes,41.0024,-74.2859,United States,US,USA,New Jersey,,11113,1840000833
Merriam,Merriam,39.0186,-94.6933,United States,US,USA,Kansas,,11110,1840003830
Lake Grove,Lake Grove,40.8586,-73.1168,United States,US,USA,New York,,11110,1840005121
New Port Richey East,New Port Richey East,28.2605,-82.6931,United States,US,USA,Florida,,11109,1840073871
Fuller Heights,Fuller Heights,27.9227,-81.9978,United States,US,USA,Florida,,11106,1840025156
Oregon,Oregon,42.9253,-89.3892,United States,US,USA,Wisconsin,,11100,1840002922
Shiloh,Shiloh,39.9732,-76.7920,United States,US,USA,Pennsylvania,,11098,1840035195
Satellite Beach,Satellite Beach,28.1782,-80.6019,United States,US,USA,Florida,,11093,1840015961
Roscoe,Roscoe,42.4256,-89.0084,United States,US,USA,Illinois,,11092,1840011122
Columbia,Columbia,38.4581,-90.2156,United States,US,USA,Illinois,,11090,1840007502
Leicester,Leicester,42.2400,-71.9120,United States,US,USA,Massachusetts,,11077,1840053693
Lower Saucon,Lower Saucon,40.5881,-75.3188,United States,US,USA,Pennsylvania,,11071,1840142185
Canyon Lake,Canyon Lake,33.6885,-117.2621,United States,US,USA,California,,11071,1840019301
Maryville,Maryville,40.3428,-94.8702,United States,US,USA,Missouri,,11070,1840008349
Dent,Dent,39.1915,-84.6601,United States,US,USA,Ohio,,11069,1840005880
Sturgis,Sturgis,41.7991,-85.4184,United States,US,USA,Michigan,,11067,1840003254
Waihee-Waiehu,Waihee-Waiehu,20.9188,-156.5063,United States,US,USA,Hawaii,,11059,1840037549
Elon,Elon,36.1016,-79.5086,United States,US,USA,North Carolina,,11059,1840016143
Grand Rapids,Grand Rapids,47.2380,-93.5327,United States,US,USA,Minnesota,,11056,1840007714
Travilah,Travilah,39.0570,-77.2470,United States,US,USA,Maryland,,11052,1840005846
Coshocton,Coshocton,40.2618,-81.8480,United States,US,USA,Ohio,,11051,1840003692
Fairview,Fairview,37.6758,-122.0473,United States,US,USA,California,,11050,1840028375
Forest,Forest,37.3728,-79.2831,United States,US,USA,Virginia,,11045,1840006398
Franklin Lakes,Franklin Lakes,41.0086,-74.2083,United States,US,USA,New Jersey,,11034,1840003553
Lyndon,Lyndon,38.2645,-85.5891,United States,US,USA,Kentucky,,11033,1840015191
Fairview,Fairview,42.0261,-80.2361,United States,US,USA,Pennsylvania,,11029,1840144222
The Hills,The Hills,40.6561,-74.6215,United States,US,USA,New Jersey,,11027,1840151839
Summerfield,Summerfield,36.1973,-79.8997,United States,US,USA,North Carolina,,11026,1840016139
Wyomissing,Wyomissing,40.3317,-75.9703,United States,US,USA,Pennsylvania,,11026,1840001196
Marinette,Marinette,45.0871,-87.6336,United States,US,USA,Wisconsin,,11025,1840003930
Springdale,Springdale,39.2909,-84.4760,United States,US,USA,Ohio,,11024,1840001615
Oak Ridge,Oak Ridge,41.0323,-74.4971,United States,US,USA,New Jersey,,11013,1840033370
Totowa,Totowa,40.9039,-74.2214,United States,US,USA,New Jersey,,11013,1840000839
Memphis,Memphis,27.5435,-82.5608,United States,US,USA,Florida,,11012,1840014172
Westview,Westview,25.8825,-80.2415,United States,US,USA,Florida,,11010,1840029098
Raceland,Raceland,29.7282,-90.6362,United States,US,USA,Louisiana,,11002,1840014027
Terryville,Terryville,40.9093,-73.0486,United States,US,USA,New York,,10999,1840005105
Highland City,Highland City,27.9633,-81.8781,United States,US,USA,Florida,,10999,1840014122
Chenango,Chenango,42.1954,-75.8989,United States,US,USA,New York,,10997,1840087298
Canandaigua,Canandaigua,42.8608,-77.3182,United States,US,USA,New York,,10994,1840000392
Goulds,Goulds,25.5614,-80.3880,United States,US,USA,Florida,,10994,1840014239
Broomall,Broomall,39.9688,-75.3540,United States,US,USA,Pennsylvania,,10978,1840005549
Collegedale,Collegedale,35.0526,-85.0488,United States,US,USA,Tennessee,,10973,1840014570
Granby,Granby,41.9694,-72.8346,United States,US,USA,Connecticut,,10971,1840004831
Burlington,Burlington,42.6744,-88.2721,United States,US,USA,Wisconsin,,10971,1840002491
Gardere,Gardere,30.3582,-91.1346,United States,US,USA,Louisiana,,10971,1840013938
Newcastle,Newcastle,35.2401,-97.5995,United States,US,USA,Oklahoma,,10970,1840020453
West Caldwell,West Caldwell,40.8488,-74.2971,United States,US,USA,New Jersey,,10970,1840131595
West Point,West Point,41.1220,-112.0995,United States,US,USA,Utah,,10963,1840021354
New Albany,New Albany,40.0809,-82.7848,United States,US,USA,Ohio,,10962,1840012407
Linganore,Linganore,39.4127,-77.3014,United States,US,USA,Maryland,,10959,1840026627
Canton,Canton,32.5975,-90.0317,United States,US,USA,Mississippi,,10955,1840014872
Fox Lake,Fox Lake,42.4239,-88.1844,United States,US,USA,Illinois,,10945,1840011168
Bedford Heights,Bedford Heights,41.4041,-81.5053,United States,US,USA,Ohio,,10942,1840003397
Grand Haven,Grand Haven,43.0553,-86.2201,United States,US,USA,Michigan,,10935,1840002995
Star,Star,43.7026,-116.4914,United States,US,USA,Idaho,,10929,1840021279
Lincolnton,Lincolnton,35.4748,-81.2386,United States,US,USA,North Carolina,,10926,1840015427
Muscoy,Muscoy,34.1552,-117.3477,United States,US,USA,California,,10925,1840028097
Easttown,Easttown,40.0281,-75.4403,United States,US,USA,Pennsylvania,,10924,1840150924
Bogalusa,Bogalusa,30.7812,-89.8633,United States,US,USA,Louisiana,,10921,1840013905
Delhi,Delhi,37.4306,-120.7759,United States,US,USA,California,,10921,1840018930
Berkley,Berkley,39.8045,-105.0281,United States,US,USA,Colorado,,10920,1840028561
Cold Springs,Cold Springs,39.6927,-119.9775,United States,US,USA,Nevada,,10920,1840033824
Malibu,Malibu,34.0370,-118.7839,United States,US,USA,California,,10915,1840028310
Chatham,Chatham,40.7274,-74.4289,United States,US,USA,New Jersey,,10913,1840000948
Riverdale,Riverdale,41.6441,-87.6366,United States,US,USA,Illinois,,10909,1840011286
Worth,Worth,41.6877,-87.7916,United States,US,USA,Illinois,,10909,1840011318
Crestwood,Crestwood,41.6454,-87.7397,United States,US,USA,Illinois,,10908,1840011267
Waterloo,Waterloo,38.3403,-90.1538,United States,US,USA,Illinois,,10906,1840010803
Mount Sinai,Mount Sinai,40.9372,-73.0179,United States,US,USA,New York,,10904,1840005049
Mount Kisco,Mount Kisco,41.2016,-73.7281,United States,US,USA,New York,,10904,1840004936
Grandview,Grandview,46.2443,-119.9092,United States,US,USA,Washington,,10894,1840019871
Celina,Celina,40.5550,-84.5626,United States,US,USA,Ohio,,10890,1840007210
Yazoo City,Yazoo City,32.8619,-90.4075,United States,US,USA,Mississippi,,10887,1840015766
Haysville,Haysville,37.5648,-97.3527,United States,US,USA,Kansas,,10887,1840007568
Vashon,Vashon,47.4122,-122.4726,United States,US,USA,Washington,,10886,1840018414
Plano,Plano,41.6757,-88.5293,United States,US,USA,Illinois,,10885,1840009258
Damascus,Damascus,45.4233,-122.4436,United States,US,USA,Oregon,,10878,1840018571
Lincoln Park,Lincoln Park,40.9239,-74.3035,United States,US,USA,New Jersey,,10877,1840000953
Blackhawk,Blackhawk,37.8159,-121.9071,United States,US,USA,California,,10874,1840028358
Waynesboro,Waynesboro,39.7524,-77.5822,United States,US,USA,Pennsylvania,,10871,1840001415
Fife,Fife,47.2329,-122.3518,United States,US,USA,Washington,,10869,1840019853
Triangle,Triangle,38.5483,-77.3195,United States,US,USA,Virginia,,10868,1840006105
Fredericksburg,Fredericksburg,30.2660,-98.8751,United States,US,USA,Texas,,10864,1840020898
Freeport,Freeport,28.9453,-95.3601,United States,US,USA,Texas,,10864,1840020974
Beachwood,Beachwood,39.9286,-74.2022,United States,US,USA,New Jersey,,10863,1840001483
Manville,Manville,40.5420,-74.5892,United States,US,USA,New Jersey,,10861,1840003610
Troy,Troy,38.7268,-89.8977,United States,US,USA,Illinois,,10858,1840010709
Pocono,Pocono,41.0612,-75.3102,United States,US,USA,Pennsylvania,,10857,1840144156
Key Largo,Key Largo,25.1224,-80.4120,United States,US,USA,Florida,,10854,1840014253
Burkburnett,Burkburnett,34.0746,-98.5672,United States,US,USA,Texas,,10851,1840019278
South Union,South Union,39.8705,-79.7222,United States,US,USA,Pennsylvania,,10842,1840143167
St. Albans,St. Albans,38.3769,-81.8198,United States,US,USA,West Virginia,,10842,1840006201
Wantage,Wantage,41.2431,-74.6258,United States,US,USA,New Jersey,,10831,1840081776
Munhall,Munhall,40.3935,-79.9005,United States,US,USA,Pennsylvania,,10827,1840001247
East Cocalico,East Cocalico,40.2242,-76.1057,United States,US,USA,Pennsylvania,,10820,1840148813
Sonoma,Sonoma,38.2902,-122.4598,United States,US,USA,California,,10819,1840021490
Soquel,Soquel,36.9978,-121.9483,United States,US,USA,California,,10806,1840018957
Lehman,Lehman,41.1518,-74.9924,United States,US,USA,Pennsylvania,,10804,1840147215
Montgomery,Montgomery,39.2496,-84.3458,United States,US,USA,Ohio,,10796,1840008521
Van Wert,Van Wert,40.8651,-84.5879,United States,US,USA,Ohio,,10793,1840010350
Madison Heights,Madison Heights,37.4487,-79.1057,United States,US,USA,Virginia,,10790,1840006372
Morro Bay,Morro Bay,35.3682,-120.8482,United States,US,USA,California,,10785,1840020415
Pompton Plains,Pompton Plains,40.9679,-74.3075,United States,US,USA,New Jersey,,10784,1840033387
Placerville,Placerville,38.7308,-120.7979,United States,US,USA,California,,10777,1840020238
Alcoa,Alcoa,35.8076,-83.9753,United States,US,USA,Tennessee,,10777,1840013404
Kings Mountain,Kings Mountain,35.2349,-81.3501,United States,US,USA,North Carolina,,10775,1840014552
Atchison,Atchison,39.5625,-95.1367,United States,US,USA,Kansas,,10773,1840001543
Gateway,Gateway,26.5793,-81.7446,United States,US,USA,Florida,,10772,1840014213
Galena Park,Galena Park,29.7452,-95.2333,United States,US,USA,Texas,,10770,1840020922
Wellington,Wellington,40.7000,-105.0054,United States,US,USA,Colorado,,10769,1840022411
Guthrie,Guthrie,35.8424,-97.4366,United States,US,USA,Oklahoma,,10767,1840020390
Lehigh,Lehigh,40.7678,-75.5394,United States,US,USA,Pennsylvania,,10760,1840142186
Richmond Heights,Richmond Heights,41.5589,-81.5029,United States,US,USA,Ohio,,10748,1840003409
Brandon,Brandon,43.5928,-96.5799,United States,US,USA,South Dakota,,10745,1840002650
North Branch,North Branch,45.5137,-92.9601,United States,US,USA,Minnesota,,10742,1840007790
Monmouth,Monmouth,44.8505,-123.2284,United States,US,USA,Oregon,,10735,1840019971
Tarboro,Tarboro,35.9046,-77.5563,United States,US,USA,North Carolina,,10733,1840016177
Pleasant View,Pleasant View,41.3249,-112.0011,United States,US,USA,Utah,,10733,1840020137
Jackson,Jackson,43.4720,-110.7746,United States,US,USA,Wyoming,,10728,1840021258
Clute,Clute,29.0256,-95.3975,United States,US,USA,Texas,,10722,1840019669
Bolivar,Bolivar,37.6059,-93.4175,United States,US,USA,Missouri,,10718,1840007578
Geneseo,Geneseo,42.8038,-77.7783,United States,US,USA,New York,,10712,1840004422
Lake Morton-Berrydale,Lake Morton-Berrydale,47.3325,-122.1032,United States,US,USA,Washington,,10709,1840074253
Corning,Corning,42.1470,-77.0561,United States,US,USA,New York,,10708,1840000443
North Logan,North Logan,41.7759,-111.8066,United States,US,USA,Utah,,10705,1840020114
Little Canada,Little Canada,45.0244,-93.0863,United States,US,USA,Minnesota,,10704,1840008936
Bellefontaine Neighbors,Bellefontaine Neighbors,38.7529,-90.2280,United States,US,USA,Missouri,,10702,1840007449
Maynard,Maynard,42.4264,-71.4561,United States,US,USA,Massachusetts,,10702,1840053481
DeForest,DeForest,43.2301,-89.3431,United States,US,USA,Wisconsin,,10700,1840037935
College,College,40.8144,-77.8172,United States,US,USA,Pennsylvania,,10697,1840144819
Russellville,Russellville,34.5055,-87.7283,United States,US,USA,Alabama,,10691,1840004247
Chalco,Chalco,41.1817,-96.1353,United States,US,USA,Nebraska,,10688,1840005176
Milton,Milton,44.6429,-73.1538,United States,US,USA,Vermont,,10688,1840070912
Lake Barcroft,Lake Barcroft,38.8514,-77.1579,United States,US,USA,Virginia,,10682,1840006033
Vienna,Vienna,39.3240,-81.5383,United States,US,USA,West Virginia,,10676,1840005787
Raymond,Raymond,43.0322,-71.1994,United States,US,USA,New Hampshire,,10670,1840055480
Monroe,Monroe,42.6030,-89.6381,United States,US,USA,Wisconsin,,10668,1840002464
Lyons,Lyons,41.8119,-87.8191,United States,US,USA,Illinois,,10665,1840011292
Bel Air,Bel Air,39.5348,-76.3460,United States,US,USA,Maryland,,10663,1840005668
Rincon,Rincon,32.2947,-81.2353,United States,US,USA,Georgia,,10662,1840018091
Scaggsville,Scaggsville,39.1416,-76.8843,United States,US,USA,Maryland,,10658,1840024483
Ironton,Ironton,38.5323,-82.6779,United States,US,USA,Ohio,,10647,1840008607
Difficult Run,Difficult Run,38.9016,-77.3471,United States,US,USA,Virginia,,10647,1840153061
Scotchtown,Scotchtown,41.4765,-74.3668,United States,US,USA,New York,,10644,1840004862
Camden,Camden,33.5672,-92.8467,United States,US,USA,Arkansas,,10644,1840013736
Vidalia,Vidalia,32.2125,-82.4019,United States,US,USA,Georgia,,10641,1840015820
Pine Hill,Pine Hill,39.7879,-74.9857,United States,US,USA,New Jersey,,10637,1840001509
Sugarmill Woods,Sugarmill Woods,28.7299,-82.5010,United States,US,USA,Florida,,10629,1840014063
Malvern,Malvern,34.3734,-92.8205,United States,US,USA,Arkansas,,10626,1840015563
Forest Acres,Forest Acres,34.0323,-80.9716,United States,US,USA,South Carolina,,10621,1840013653
Riverton,Riverton,43.0421,-108.4144,United States,US,USA,Wyoming,,10619,1840020026
Holmen,Holmen,43.9706,-91.2654,United States,US,USA,Wisconsin,,10613,1840002576
Prineville,Prineville,44.2985,-120.8607,United States,US,USA,Oregon,,10611,1840019999
Doraville,Doraville,33.9073,-84.2711,United States,US,USA,Georgia,,10611,1840014778
Sweetwater,Sweetwater,32.4692,-100.4092,United States,US,USA,Texas,,10605,1840022089
Hartford,Hartford,43.6644,-72.3865,United States,US,USA,Vermont,,10604,1840070579
Hanson,Hanson,42.0558,-70.8723,United States,US,USA,Massachusetts,,10601,1840053679
Selma,Selma,29.5866,-98.3132,United States,US,USA,Texas,,10601,1840022221
Garden City,Garden City,33.5926,-79.0071,United States,US,USA,South Carolina,,10600,1840013645
Walker Mill,Walker Mill,38.8758,-76.8854,United States,US,USA,Maryland,,10596,1840031499
Excelsior Springs,Excelsior Springs,39.3390,-94.2400,United States,US,USA,Missouri,,10595,1840008495
Beverly Hills,Beverly Hills,42.5220,-83.2423,United States,US,USA,Michigan,,10593,1840011052
Boiling Springs,Boiling Springs,35.0450,-81.9779,United States,US,USA,South Carolina,,10591,1840013509
Nanticoke,Nanticoke,41.2005,-76.0003,United States,US,USA,Pennsylvania,,10588,1840000761
Millington,Millington,35.3350,-89.8991,United States,US,USA,Tennessee,,10583,1840014593
Scottdale,Scottdale,33.7950,-84.2634,United States,US,USA,Georgia,,10582,1840013700
Westphalia,Westphalia,38.8356,-76.8298,United States,US,USA,Maryland,,10578,1840024549
West Hanover,West Hanover,40.3635,-76.7468,United States,US,USA,Pennsylvania,,10577,1840150556
Forestville,Forestville,38.8518,-76.8708,United States,US,USA,Maryland,,10575,1840005942
Raymondville,Raymondville,26.4759,-97.7769,United States,US,USA,Texas,,10574,1840021035
River Grove,River Grove,41.9243,-87.8379,United States,US,USA,Illinois,,10571,1840011285
Lowell,Lowell,41.2917,-87.4195,United States,US,USA,Indiana,,10569,1840009260
Douglass,Douglass,40.3438,-75.5909,United States,US,USA,Pennsylvania,,10569,1840143118
Pebble Creek,Pebble Creek,28.1583,-82.3411,United States,US,USA,Florida,,10569,1840028995
Cottage Grove,Cottage Grove,43.7960,-123.0573,United States,US,USA,Oregon,,10569,1840018624
Bacliff,Bacliff,29.5085,-94.9888,United States,US,USA,Texas,,10567,1840018273
Vermilion,Vermilion,41.4103,-82.3214,United States,US,USA,Ohio,,10560,1840010234
Kendall Park,Kendall Park,40.4135,-74.5631,United States,US,USA,New Jersey,,10560,1840005419
Belgrade,Belgrade,45.7789,-111.1736,United States,US,USA,Montana,,10555,1840018508
Bluffton,Bluffton,40.7424,-85.1730,United States,US,USA,Indiana,,10548,1840007178
Mount Airy,Mount Airy,36.5083,-80.6155,United States,US,USA,North Carolina,,10547,1840014430
Sumner,Sumner,47.2189,-122.2338,United States,US,USA,Washington,,10545,1840021128
Magalia,Magalia,39.8228,-121.6078,United States,US,USA,California,,10537,1840017530
Martin,Martin,36.3385,-88.8513,United States,US,USA,Tennessee,,10536,1840015282
Lighthouse Point,Lighthouse Point,26.2785,-80.0891,United States,US,USA,Florida,,10529,1840015998
Alachua,Alachua,29.7779,-82.4832,United States,US,USA,Florida,,10527,1840014020
Reading,Reading,39.2242,-84.4333,United States,US,USA,Ohio,,10525,1840001611
Lake Hopatcong,Lake Hopatcong,40.9599,-74.6094,United States,US,USA,New Jersey,,10521,1840145177
Acushnet,Acushnet,41.7138,-70.9012,United States,US,USA,Massachusetts,,10520,1840131572
Greentree,Greentree,39.8989,-74.9613,United States,US,USA,New Jersey,,10517,1840033472
Jessup,Jessup,39.1488,-76.7772,United States,US,USA,Maryland,,10516,1840005919
Pleasanton,Pleasanton,28.9642,-98.4957,United States,US,USA,Texas,,10508,1840020988
Kennett,Kennett,36.2403,-90.0481,United States,US,USA,Missouri,,10507,1840008809
Bithlo,Bithlo,28.5644,-81.1073,United States,US,USA,Florida,,10507,1840014083
Old Saybrook,Old Saybrook,41.3017,-72.3857,United States,US,USA,Connecticut,,10506,1840045060
Saks,Saks,33.7118,-85.8536,United States,US,USA,Alabama,,10504,1840013708
Port Wentworth,Port Wentworth,32.1951,-81.1991,United States,US,USA,Georgia,,10502,1840014915
Jefferson,Jefferson,29.9609,-90.1554,United States,US,USA,Louisiana,,10500,1840013986
Valley,Valley,32.8088,-85.1810,United States,US,USA,Alabama,,10498,1840015760
Newberry,Newberry,34.2813,-81.6010,United States,US,USA,South Carolina,,10496,1840014694
Oneida,Oneida,43.0769,-75.6622,United States,US,USA,New York,,10493,1840000384
Española,Espanola,36.0044,-106.0686,United States,US,USA,New Mexico,,10492,1840020348
Marlton,Marlton,39.9014,-74.9294,United States,US,USA,New Jersey,,10491,1840005522
Blackwells Mills,Blackwells Mills,40.4773,-74.5976,United States,US,USA,New Jersey,,10488,1840033455
Bellmead,Bellmead,31.6026,-97.0897,United States,US,USA,Texas,,10487,1840019531
Forestville,Forestville,39.0711,-84.3389,United States,US,USA,Ohio,,10485,1840034110
North Bellport,North Bellport,40.7868,-72.9457,United States,US,USA,New York,,10484,1840005056
Essex Junction,Essex Junction,44.4902,-73.1141,United States,US,USA,Vermont,,10473,1840004083
